id,text,true_label,bert_pred,bert_confidence,bert_prob_label_1,bert_correct,text_length_words,text_length_chars,has_negation
814,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,0,0.999291181564331,0.0007087765261530876,1,23,118,0
815,a delightful coming-of-age story . ,1,1,0.9998087286949158,0.9998087286949158,1,5,35,0
816,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,1,0.9996826648712158,0.9996826648712158,1,20,124,0
817,a strangely compelling and brilliantly acted psychological drama . ,1,1,0.9998224377632141,0.9998224377632141,1,9,67,0
818,the only excitement comes when the credits finally roll and you get to leave the theater . ,0,0,0.9864619374275208,0.013538005761802197,1,17,91,0
819,"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0,0,0.995428204536438,0.004571785219013691,1,33,158,1
820,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",1,1,0.999680757522583,0.999680757522583,1,24,137,0
821,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",1,1,0.9997883439064026,0.9997883439064026,1,18,89,1
822,it 's a buggy drag . ,0,0,0.9992709755897522,0.0007290501380339265,1,6,21,0
823,it wants to tweak them with a taste of tangy new humor . ,1,1,0.9793195128440857,0.9793195128440857,1,13,57,0
824,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,0,0,0.9986211061477661,0.0013789396034553647,1,19,113,0
825,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1,1,0.9997934699058533,0.9997934699058533,1,27,146,0
826,a quiet treasure -- a film to be savored . ,1,1,0.9997565150260925,0.9997565150260925,1,10,43,0
827,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ",0,0,0.6061190962791443,0.3938808739185333,1,26,145,1
828,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",0,0,0.9992408752441406,0.0007591625326313078,1,37,207,1
829,teen movies have really hit the skids . ,0,1,0.9972091317176819,0.9972091317176819,0,8,40,0
830,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,1,0.9969949722290039,0.9969949722290039,1,25,115,0
831,it 's made with deftly unsettling genre flair . ,1,1,0.9991480112075806,0.9991480112075806,1,9,48,0
832,manages to show life in all of its banality when the intention is quite the opposite . ,0,1,0.5839617252349854,0.5839617252349854,0,17,87,0
833,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",0,0,0.9993871450424194,0.0006128681707195938,1,15,95,0
834,collateral damage finally delivers the goods for schwarzenegger fans . ,1,1,0.9993799924850464,0.9993799924850464,1,10,71,0
835,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,1,0.9997747540473938,0.9997747540473938,1,22,143,0
836,"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ",0,0,0.9994702935218811,0.0005297664902172983,1,20,100,0
837,will amuse and provoke adventurous adults in specialty venues . ,1,1,0.9997346997261047,0.9997346997261047,1,10,64,0
838,sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . ,0,0,0.9986918568611145,0.0013081022771075368,1,18,118,0
839,but this films lacks the passion required to sell the material . ,0,0,0.999528169631958,0.000471853039925918,1,12,65,1
840,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ",0,0,0.9894648790359497,0.010535173118114471,1,27,138,0
841,there 's a wickedly subversive bent to the best parts of birthday girl . ,1,1,0.9990791082382202,0.9990791082382202,1,14,73,0
842,"a better title , for all concerned , might be swept under the rug . ",0,0,0.9928305745124817,0.0071694995276629925,1,15,68,0
843,a wildly inconsistent emotional experience . ,0,0,0.9983586668968201,0.0016413640696555376,1,6,45,0
844,"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done . ",0,0,0.9995577931404114,0.0004422334604896605,1,19,106,0
845,"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine . ",0,0,0.9990139007568359,0.0009861210128292441,1,22,135,1
846,"an absurdist comedy about alienation , separation and loss . ",0,1,0.9838778972625732,0.9838778972625732,0,10,61,0
847,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ",1,1,0.9769538044929504,0.9769538044929504,1,32,163,1
848,his healthy sense of satire is light and fun ... ,1,1,0.9997926354408264,0.9997926354408264,1,10,49,0
849,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . ,1,1,0.9993383288383484,0.9993383288383484,1,27,179,0
850,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",1,1,0.998802900314331,0.998802900314331,1,31,177,0
851,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",0,0,0.9984700083732605,0.0015299544902518392,1,22,115,1
852,part low rent godfather . ,0,0,0.996752917766571,0.0032470638398081064,1,5,26,0
853,"( serry ) wants to blend politics and drama , an admirable ambition . ",1,1,0.9996206760406494,0.9996206760406494,1,14,70,0
854,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . ",0,0,0.995027482509613,0.004972492344677448,1,29,149,1
855,it 's fascinating to see how bettany and mcdowell play off each other . ,1,1,0.9996495246887207,0.9996495246887207,1,14,72,0
856,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ",1,1,0.8543123006820679,0.8543123006820679,1,23,92,1
857,"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . ",1,1,0.9996581077575684,0.9996581077575684,1,30,208,1
858,the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1,1,0.9996764659881592,0.9996764659881592,1,27,157,0
859,"add yet another hat to a talented head , clooney 's a good director . ",1,1,0.9998096823692322,0.9998096823692322,1,15,70,1
860,"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",1,1,0.9995445609092712,0.9995445609092712,1,41,213,1
861,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",1,1,0.9992064833641052,0.9992064833641052,1,29,178,0
862,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",0,1,0.9675793051719666,0.9675793051719666,0,42,226,1
863,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",0,0,0.9975563287734985,0.0024436519015580416,1,34,190,0
864,"dull , lifeless , and amateurishly assembled . ",0,0,0.9995861649513245,0.0004138169751968235,1,8,47,0
865,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",1,1,0.9994685053825378,0.9994685053825378,1,18,83,1
866,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ",1,1,0.9966267347335815,0.9966267347335815,1,32,156,1
867,has all the depth of a wading pool . ,0,0,0.8610677123069763,0.1389322578907013,1,9,37,0
868,a movie with a real anarchic flair . ,1,1,0.9997662901878357,0.9997662901878357,1,8,37,0
869,a subject like this should inspire reaction in its audience ; the pianist does not . ,0,0,0.8856925964355469,0.11430741846561432,1,16,85,1
870,... is an arthritic attempt at directing by callie khouri . ,0,0,0.9857549667358398,0.014245024882256985,1,11,60,0
871,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",1,1,0.9957654476165771,0.9957654476165771,1,25,151,1
